2025-12-14 13:51:25,597 - INFO - risk_monitor - Connected ccxt exchange 'kraken' (id=kraken, 1405 markets)
2025-12-14 13:51:28,784 - INFO - risk_monitor - Connected ccxt exchange 'bitget_spot' (id=bitget, 1396 markets)
2025-12-14 13:51:31,775 - INFO - risk_monitor - Connected ccxt exchange 'bitget_futures' (id=bitget, 1396 markets)
2025-12-14 13:51:31,775 - INFO - risk_monitor - Building dynamic trading universe from exchange markets
2025-12-14 13:51:31,776 - INFO - risk_monitor - Capping symbols for kraken from 587 to 120
2025-12-18 04:25:45,923 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028345797,"data":null}
2025-12-18 04:25:55,963 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028355847,"data":null}
2025-12-18 04:26:23,404 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028383271,"data":null}
2025-12-18 04:26:32,338 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028392212,"data":null}
2025-12-18 04:26:49,282 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028409159,"data":null}
2025-12-18 04:26:57,476 - INFO - risk_monitor - Risk score 65.0 (TRADE_WITH_CAUTION) | spreads 150.7bps | volume $715235979 | latency kraken:949ms, bitget_spot:262ms, bitget_futures:263ms
2025-12-18 04:33:22,502 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028802375,"data":null}
2025-12-18 04:33:50,772 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028830650,"data":null}
2025-12-18 04:33:59,910 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028839792,"data":null}
2025-12-18 04:34:17,155 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028857020,"data":null}
2025-12-18 04:34:27,350 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028867216,"data":null}
2025-12-18 04:34:54,871 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028894739,"data":null}
2025-12-18 04:35:03,850 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028903723,"data":null}
2025-12-18 04:35:20,728 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766028920605,"data":null}
2025-12-18 04:35:28,926 - INFO - risk_monitor - Risk score 65.0 (TRADE_WITH_CAUTION) | spreads 144.7bps | volume $717348071 | latency kraken:948ms, bitget_spot:270ms, bitget_futures:264ms
2025-12-18 04:41:53,864 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029313746,"data":null}
2025-12-18 04:42:20,770 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029340649,"data":null}
2025-12-18 04:42:29,702 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029349586,"data":null}
2025-12-18 04:42:46,590 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029366473,"data":null}
2025-12-18 04:42:56,640 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029376503,"data":null}
2025-12-18 04:43:25,720 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029405603,"data":null}
2025-12-18 04:43:35,077 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029414950,"data":null}
2025-12-18 04:43:52,465 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029432339,"data":null}
2025-12-18 04:44:01,018 - INFO - risk_monitor - Risk score 66.0 (TRADE_WITH_CAUTION) | spreads 135.7bps | volume $716502663 | latency kraken:944ms, bitget_spot:261ms, bitget_futures:274ms
2025-12-18 04:50:25,983 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029825866,"data":null}
2025-12-18 04:50:52,432 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029852302,"data":null}
2025-12-18 04:51:01,250 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029861119,"data":null}
2025-12-18 04:51:17,530 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029877403,"data":null}
2025-12-18 04:51:27,340 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029887225,"data":null}
2025-12-18 04:51:53,802 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029913679,"data":null}
2025-12-18 04:52:02,475 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029922360,"data":null}
2025-12-18 04:52:19,058 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766029938938,"data":null}
2025-12-18 04:52:26,939 - INFO - risk_monitor - Risk score 69.0 (TRADE_WITH_CAUTION) | spreads 150.0bps | volume $718617861 | latency kraken:949ms, bitget_spot:255ms, bitget_futures:256ms
2025-12-18 04:58:52,069 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030331932,"data":null}
2025-12-18 04:59:19,114 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030358986,"data":null}
2025-12-18 04:59:27,986 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030367861,"data":null}
2025-12-18 04:59:44,777 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030384642,"data":null}
2025-12-18 04:59:54,620 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030394505,"data":null}
2025-12-18 05:00:21,859 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030421730,"data":null}
2025-12-18 05:00:30,795 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030430674,"data":null}
2025-12-18 05:00:47,413 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030447296,"data":null}
2025-12-18 05:00:55,398 - INFO - risk_monitor - Risk score 69.0 (TRADE_WITH_CAUTION) | spreads 137.3bps | volume $720681736 | latency kraken:935ms, bitget_spot:261ms, bitget_futures:259ms
2025-12-18 05:07:20,453 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030840323,"data":null}
2025-12-18 05:07:48,021 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030867885,"data":null}
2025-12-18 05:07:57,014 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030876888,"data":null}
2025-12-18 05:08:13,825 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030893708,"data":null}
2025-12-18 05:08:23,933 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030903809,"data":null}
2025-12-18 05:08:51,570 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030931436,"data":null}
2025-12-18 05:09:00,470 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030940335,"data":null}
2025-12-18 05:09:17,242 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766030957109,"data":null}
2025-12-18 05:09:25,542 - INFO - risk_monitor - Risk score 73.0 (TRADE) | spreads 135.3bps | volume $723907080 | latency kraken:945ms, bitget_spot:264ms, bitget_futures:264ms
2025-12-18 05:15:50,586 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031350459,"data":null}
2025-12-18 05:16:17,590 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031377463,"data":null}
2025-12-18 05:16:26,369 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031386236,"data":null}
2025-12-18 05:16:42,839 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031402722,"data":null}
2025-12-18 05:16:53,012 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031412875,"data":null}
2025-12-18 05:17:20,186 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031440060,"data":null}
2025-12-18 05:17:29,293 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031449177,"data":null}
2025-12-18 05:17:46,037 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031465911,"data":null}
2025-12-18 05:17:54,284 - INFO - risk_monitor - Risk score 71.0 (TRADE) | spreads 138.5bps | volume $724922398 | latency kraken:951ms, bitget_spot:260ms, bitget_futures:260ms
2025-12-18 05:24:19,238 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031859120,"data":null}
2025-12-18 05:24:46,074 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031885941,"data":null}
2025-12-18 05:24:54,771 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031894643,"data":null}
2025-12-18 05:25:11,416 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031911288,"data":null}
2025-12-18 05:25:21,314 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031921193,"data":null}
2025-12-18 05:25:48,632 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031948504,"data":null}
2025-12-18 05:25:57,600 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031957472,"data":null}
2025-12-18 05:26:14,544 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766031974423,"data":null}
2025-12-18 05:26:22,710 - INFO - risk_monitor - Risk score 71.0 (TRADE) | spreads 137.4bps | volume $723995427 | latency kraken:952ms, bitget_spot:258ms, bitget_futures:262ms
2025-12-18 05:32:47,734 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032367601,"data":null}
2025-12-18 05:33:14,955 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032394832,"data":null}
2025-12-18 05:33:23,807 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032403686,"data":null}
2025-12-18 05:33:40,586 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032420469,"data":null}
2025-12-18 05:33:50,617 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032430500,"data":null}
2025-12-18 05:34:17,776 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032457648,"data":null}
2025-12-18 05:34:27,137 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032467009,"data":null}
2025-12-18 05:34:43,904 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032483771,"data":null}
2025-12-18 05:34:52,070 - INFO - risk_monitor - Risk score 64.0 (TRADE_WITH_CAUTION) | spreads 135.0bps | volume $724440123 | latency kraken:949ms, bitget_spot:262ms, bitget_futures:261ms
2025-12-18 05:41:17,087 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032876966,"data":null}
2025-12-18 05:41:44,657 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032904529,"data":null}
2025-12-18 05:41:53,488 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032913367,"data":null}
2025-12-18 05:42:10,197 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032930076,"data":null}
2025-12-18 05:42:20,217 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032940081,"data":null}
2025-12-18 05:42:47,637 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032967509,"data":null}
2025-12-18 05:42:56,621 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032976489,"data":null}
2025-12-18 05:43:13,463 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766032993339,"data":null}
2025-12-18 05:43:21,542 - INFO - risk_monitor - Risk score 65.0 (TRADE_WITH_CAUTION) | spreads 129.6bps | volume $722241847 | latency kraken:951ms, bitget_spot:258ms, bitget_futures:262ms
2025-12-18 05:49:46,576 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033386449,"data":null}
2025-12-18 05:50:14,561 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033414436,"data":null}
2025-12-18 05:50:23,584 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033423461,"data":null}
2025-12-18 05:50:40,744 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033440618,"data":null}
2025-12-18 05:50:51,063 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033450947,"data":null}
2025-12-18 05:51:18,489 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033478362,"data":null}
2025-12-18 05:51:27,352 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033487233,"data":null}
2025-12-18 05:51:44,174 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033504057,"data":null}
2025-12-18 05:51:52,242 - INFO - risk_monitor - Risk score 68.0 (TRADE_WITH_CAUTION) | spreads 125.8bps | volume $721448033 | latency kraken:949ms, bitget_spot:268ms, bitget_futures:261ms
2025-12-18 05:58:17,183 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033897066,"data":null}
2025-12-18 05:58:43,461 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033923342,"data":null}
2025-12-18 05:58:52,065 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033931946,"data":null}
2025-12-18 05:59:08,294 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033948178,"data":null}
2025-12-18 05:59:18,030 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033957909,"data":null}
2025-12-18 05:59:44,610 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033984488,"data":null}
2025-12-18 05:59:53,304 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766033993182,"data":null}
2025-12-18 06:00:09,681 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034009563,"data":null}
2025-12-18 06:00:17,695 - INFO - risk_monitor - Risk score 70.0 (TRADE) | spreads 120.8bps | volume $720668210 | latency kraken:954ms, bitget_spot:252ms, bitget_futures:256ms
2025-12-18 06:06:42,818 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034402703,"data":null}
2025-12-18 06:07:10,110 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034429982,"data":null}
2025-12-18 06:07:19,013 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034438898,"data":null}
2025-12-18 06:07:35,843 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034455725,"data":null}
2025-12-18 06:07:45,744 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034465611,"data":null}
2025-12-18 06:08:12,231 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034492113,"data":null}
2025-12-18 06:08:20,916 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034500790,"data":null}
2025-12-18 06:08:37,345 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034517214,"data":null}
2025-12-18 06:08:45,246 - INFO - risk_monitor - Risk score 72.0 (TRADE) | spreads 124.5bps | volume $718052475 | latency kraken:937ms, bitget_spot:261ms, bitget_futures:255ms
2025-12-18 06:15:10,385 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034910258,"data":null}
2025-12-18 06:15:39,146 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034939015,"data":null}
2025-12-18 06:15:48,335 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034948202,"data":null}
2025-12-18 06:16:05,651 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034965505,"data":null}
2025-12-18 06:16:15,912 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766034975778,"data":null}
2025-12-18 06:16:43,777 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035003642,"data":null}
2025-12-18 06:16:52,849 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035012715,"data":null}
2025-12-18 06:17:09,912 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035029779,"data":null}
2025-12-18 06:17:18,240 - INFO - risk_monitor - Risk score 70.0 (TRADE) | spreads 129.2bps | volume $719334695 | latency kraken:945ms, bitget_spot:276ms, bitget_futures:267ms
2025-12-18 06:23:43,266 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035423133,"data":null}
2025-12-18 06:24:10,729 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035450612,"data":null}
2025-12-18 06:24:19,647 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035459511,"data":null}
2025-12-18 06:24:36,659 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035476531,"data":null}
2025-12-18 06:24:46,831 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035486703,"data":null}
2025-12-18 06:25:14,357 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035514230,"data":null}
2025-12-18 06:25:23,175 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035523053,"data":null}
2025-12-18 06:25:39,792 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_futures: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035539676,"data":null}
2025-12-18 06:25:47,852 - INFO - risk_monitor - Risk score 69.0 (TRADE_WITH_CAUTION) | spreads 131.9bps | volume $718623711 | latency kraken:948ms, bitget_spot:265ms, bitget_futures:264ms
2025-12-18 06:32:13,044 - WARNING - risk_monitor - Failed to fetch ticker for 10000ELON/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035932921,"data":null}
2025-12-18 06:32:40,002 - WARNING - risk_monitor - Failed to fetch ticker for AIOZ/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035959877,"data":null}
2025-12-18 06:32:48,826 - WARNING - risk_monitor - Failed to fetch ticker for ALPINE/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035968703,"data":null}
2025-12-18 06:33:05,372 - WARNING - risk_monitor - Failed to fetch ticker for ASP/USDT:USDT on bitget_spot: bitget {"code":"40309","msg":"The symbol has been removed","requestTime":1766035985248,"data":null}
